CarAge,Mileage,Brand,FuelType,Transmission,OwnerCount,EngineSize,Horsepower,CarCondition,ResalePrice
10,77780.48725925523,Honda,Electric,Manual,4.0,2.2419303001004214,194.70089948727977,Good,63364.05218468781
11,62746.49366046145,Ford,Diesel,Automatic,4.0,2.465671841840892,170.8249988668445,Excellent,66553.44637066226
2,82326.00085443833,Nissan,Hybrid,Manual,2.0,2.5328470726017693,162.3095220375912,Good,66944.38203038805
9,22145.29055666007,Audi,Hybrid,Manual,4.0,1.909615822995627,202.399479981806,Poor,64458.99045372566
17,49308.98752092073,Hyundai,Diesel,Automatic,4.0,2.0227793887335523,135.2519005117084,Good,45556.94555176995
3,17665.732501039714,Honda,Diesel,Manual,4.0,1.6209738595581,222.04173782166004,Fair,77473.26141830898
6,45412.35336289066,BMW,Electric,Automatic,3.0,1.8634354274222893,148.4094386772424,Fair,58757.84615880254
5,45027.68292466646,Kia,Hybrid,Manual,4.0,1.7962937906693794,160.36797613470915,Excellent,46944.24357008161
5,62532.27274526142,Hyundai,Electric,Automatic,1.0,1.9056904485853352,150.98789401206122,Good,55280.129372807176
15,50911.277622837966,Nissan,Hybrid,Manual,2.0,1.9528768949434383,195.00898296280542,Good,67281.4443549695
17,62468.14276559831,BMW,Hybrid,Manual,4.0,2.4066807898636062,149.5335340526359,Poor,49397.235519703405
9,64068.80266277788,Toyota,Diesel,Manual,1.0,2.1746614072626964,166.1925193767485,Poor,53221.616955437195
3,93098.57354766285,Ford,Electric,Manual,2.0,1.360031436544701,101.23008309114311,Good,41697.34789355876
17,43694.06689427751,Toyota,Diesel,Manual,2.0,2.2751962538645563,142.25600117653295,Poor,44057.126720411296
10,,Mercedes,Electric,Automatic,,1.7256093887016628,191.88374627627311,Fair,
3,54921.672306328175,Ford,Hybrid,Automatic,1.0,1.4552993006946657,116.20200462565583,Fair,40642.078264226024
18,33954.39945720913,BMW,Petrol,Manual,3.0,1.4288689460016097,148.92634685436326,Excellent,47206.939917961376
18,79639.21536873071,Kia,Petrol,Automatic,3.0,2.0848890351346934,148.4022490011123,Fair,36886.914130252306
17,44335.63922109535,Mercedes,Electric,Automatic,4.0,2.5304602784437007,126.62335419117078,Poor,43319.6668318735
3,150000.0,Audi,Electric,Automatic,3.0,1.8945949706553742,190.72943203310788,Poor,66489.01746194286
3,40573.685576977645,Mercedes,Diesel,Automatic,1.0,2.4686335271639153,169.79740946957895,Poor,56413.61555344471
6,64368.34846943282,Honda,Hybrid,Manual,3.0,2.0428367108826606,186.08348457911967,Poor,70813.08009942056
13,46845.0603353703,Hyundai,Petrol,Automatic,2.0,0.9221945693707991,192.05931844930882,Good,59364.30283679719
15,37166.663597392355,Nissan,Diesel,Automatic,1.0,2.30607437718304,151.24098392342702,Good,45226.73399768551
9,83307.03835247061,Toyota,Electric,Manual,4.0,1.728912538562542,212.95846626419709,Good,59056.46335225079
4,32876.603186765,Audi,Hybrid,Manual,2.0,1.5947312194436554,101.34075781163261,Good,47146.68585681314
14,50711.32148065987,Nissan,Diesel,Manual,2.0,2.3089455032813238,143.995419942405,Fair,40811.2699507597
5,63046.12303220461,Mercedes,Diesel,Manual,2.0,2.0669299372168113,155.9581092571757,Poor,57480.203315127
2,17373.297791658537,Kia,Electric,Manual,1.0,1.9663660720653198,80.42864546400833,Fair,45495.1202379745
11,,Toyota,Hybrid,Manual,1.0,2.0485261814552107,206.59315452669318,Poor,
9,28897.846490391014,Audi,Petrol,Manual,4.0,1.5764543453156394,115.26120313660601,Good,45438.52679181782
3,66455.65561668004,Nissan,Diesel,Manual,3.0,2.88498043570484,152.72158054966548,Fair,50783.600063183316
9,30746.979761620474,Toyota,Electric,Automatic,3.0,2.0862874738978916,180.19296100871375,Poor,70716.29024622719
3,63855.38063697721,Toyota,Diesel,Manual,3.0,2.079319949936658,242.7269591173248,Good,80031.25012346575
2,72116.66132589425,Audi,Electric,Automatic,3.0,1.9564762549586086,83.4034343543162,Excellent,40286.39737452241
12,67228.7305126561,BMW,Electric,Manual,2.0,1.1917309812838415,173.85502042595326,Poor,50363.31467128316
10,55026.33296476205,Hyundai,Electric,Manual,1.0,1.6627172202293161,138.96288733383358,Excellent,45464.80417615695
9,45373.98114140601,BMW,Hybrid,Automatic,3.0,1.3881135931442992,175.91855459780245,Poor,50473.41611089746
15,38471.608473303124,Toyota,Petrol,Manual,2.0,1.3401709665449426,187.497375339508,Good,50299.799643128
30,79420.69381634207,Ford,Hybrid,Manual,,1.229218773340012,166.72920410946517,Fair,28142.116125431072
5,36010.09559664714,Audi,Petrol,Automatic,1.0,1.6823957367290991,153.17469578490073,Poor,48625.21363457581
11,29258.678528600078,Toyota,Electric,Automatic,1.0,2.0102418247477822,107.72103508928612,Excellent,42489.12899531939
2,63307.3787006566,Toyota,Petrol,Automatic,2.0,1.288902839424757,110.56164494572973,Good,56565.395343058175
15,34077.263936270094,Kia,Hybrid,Automatic,3.0,2.3499217421893634,182.22295811844137,Poor,54298.98256684767
6,,Hyundai,Diesel,Automatic,1.0,2.1487295740630654,115.6332055673912,Excellent,
8,21127.914756604703,Kia,Hybrid,Automatic,2.0,1.884145588092287,167.01642287825666,Poor,53662.29577040192
5,40341.80321078964,Audi,Hybrid,Manual,1.0,3.081046597550957,202.09062531767893,Excellent,72711.61036928881
16,48345.699522070136,Honda,Hybrid,Manual,4.0,1.8797008212445245,98.08973516042019,Poor,37412.218580439396
18,54861.83455321398,BMW,Hybrid,Manual,4.0,2.399105203901792,202.23486886962604,Fair,52103.287721783796
6,69026.12488598967,Kia,Hybrid,Manual,2.0,2.10473291558734,200.86455417131668,Fair,76380.20236204237
5,60537.95847331587,Audi,Petrol,Manual,3.0,2.7193687012402368,163.70277476459034,Fair,58014.79392103467
16,46182.5556089364,BMW,Petrol,Automatic,3.0,2.5422923936706385,125.38662123820185,Fair,40357.4183796026
13,46036.0864724056,Audi,Diesel,Automatic,1.0,1.8499993419679213,171.28685185176928,Good,62923.462417871124
5,60203.14937830367,Honda,Hybrid,Manual,3.0,1.8681595271018374,142.88000475163372,Fair,63822.42733574765
13,75451.40325857139,Hyundai,Hybrid,Automatic,3.0,1.3292924135381683,121.67646065077874,Poor,30201.42171485375
17,52526.28398966401,Hyundai,Diesel,Manual,4.0,2.057977375240002,155.5291737751952,Good,45350.34960692338
18,40617.38291579182,Audi,Diesel,Automatic,2.0,2.3273203637277886,114.97046011641122,Poor,38204.688630783145
8,30142.679978289092,Kia,Electric,Manual,4.0,1.969064011091993,102.69437597603019,Excellent,44262.543918412746
13,21095.89471175549,Hyundai,Diesel,Manual,2.0,2.70030303066888,128.26952364435647,Fair,42635.95471072024
19,,Ford,Diesel,Manual,1.0,2.07255579456574,81.16441150044048,Poor,
3,61559.57047279114,Kia,Diesel,Automatic,4.0,2.623705456319194,197.95409032993197,Poor,73020.76349844178
8,61547.27050213323,Nissan,Electric,Automatic,2.0,1.9184290330016314,170.6690269943312,Poor,52266.61643120267
2,47426.81107295888,Mercedes,Petrol,Manual,3.0,1.4202313064072905,115.57905890886488,Excellent,55574.29845311947
8,78138.69491783502,Audi,Electric,Automatic,2.0,1.6875049075182433,129.61189547687547,Excellent,50776.44919041224
13,40317.630108303645,Audi,Petrol,Manual,,1.9839007470341794,180.34986766686131,Excellent,53325.94752734418
13,69105.3847441441,Audi,Diesel,Manual,1.0,1.6252268806263768,200.9239125695104,Poor,47059.686192447916
1,49225.14210020914,Honda,Electric,Automatic,3.0,1.1724669427450691,154.28889948304254,Excellent,56744.731221324175
6,37832.98470641325,Audi,Electric,Manual,2.0,0.99883203977734,139.67765432899617,Fair,43587.54150815789
19,61850.606146355225,Hyundai,Petrol,Manual,4.0,2.506953807112569,84.64717433268218,Excellent,44925.59184336908
16,58192.72237367988,Hyundai,Electric,Manual,2.0,5.0,137.14251956564976,Excellent,43135.67760079092
8,57139.45518533852,Mercedes,Electric,Automatic,4.0,2.137829254192651,104.47546479518526,Poor,52376.927865421305
1,51625.56844112398,Mercedes,Hybrid,Manual,2.0,2.084178467139573,103.29972355332534,Poor,49561.819411941615
16,49242.138365663384,Kia,Petrol,Manual,2.0,1.7262825155841868,199.32196704527465,Poor,49878.698393851984
9,97767.43985740877,Hyundai,Electric,Manual,1.0,2.397166846533206,145.3173328999833,Poor,42645.913195717876
13,,Hyundai,Electric,Manual,3.0,1.130361360394691,155.6297425324105,Fair,
11,64456.53789971024,Honda,Diesel,Automatic,2.0,0.957953552825697,166.2625712637264,Poor,50589.388394611
13,52235.983164067766,Hyundai,Hybrid,Manual,4.0,1.8991752474316137,142.87599814139028,Good,49137.429416820356
10,70143.14401193339,Hyundai,Hybrid,Manual,3.0,2.0648490839460107,152.7129062393657,Good,50800.405747711106
4,60359.89552782904,Ford,Diesel,Automatic,1.0,1.5579429124245352,150.77770324650533,Poor,67404.1203077494
6,50524.09505548071,Ford,Diesel,Automatic,3.0,1.2033352964105226,132.9436413336818,Poor,44983.762138957136
7,43928.7134946817,Hyundai,Diesel,Automatic,2.0,2.295332596560332,160.95666102767944,Fair,53083.371638515695
5,48381.65324674624,Hyundai,Diesel,Automatic,4.0,1.7942856484463308,146.46508094993055,Good,62065.404921002075
11,-13408.514717561113,Hyundai,Hybrid,Automatic,4.0,2.347044232396864,153.53599511683038,Excellent,54841.27932163378
13,54212.01678595284,Mercedes,Electric,Automatic,3.0,2.6528524551083783,150.16582968412686,Fair,49111.00079113805
19,40230.4783977928,Toyota,Electric,Manual,4.0,1.198207420806479,228.22337308108348,Excellent,70004.9306904703
10,81853.39996565768,Ford,Diesel,Manual,2.0,2.1066590618355896,189.590670948041,Poor,57655.08110588764
10,50386.88141623508,Nissan,Petrol,Automatic,4.0,2.12479654867929,181.03508414962522,Good,54982.05629649484
11,26220.73160930076,Kia,Diesel,Manual,4.0,2.37221284533355,168.8022691264929,Excellent,53352.827947055885
7,49002.39691743765,Kia,Electric,Automatic,4.0,1.7332936983798102,167.04457808706206,Good,58880.523677255274
30,,Toyota,Petrol,Manual,,2.0279153467107216,138.71293642952963,Excellent,
4,59468.14831424933,Honda,Diesel,Automatic,1.0,2.3668338892895164,194.8283619090245,Fair,52622.92670509283
2,55818.947286789706,Nissan,Petrol,Automatic,4.0,2.2188754404180897,163.17177878559198,Poor,64044.960703030476
14,69156.79262216535,Kia,Diesel,Manual,1.0,2.779473765916072,173.34830195919147,Good,71981.59351327588
13,34182.36416610869,BMW,Hybrid,Automatic,3.0,1.565773515236585,138.2481523977505,Fair,50991.987662264684
12,50680.16192456293,Audi,Electric,Manual,3.0,2.1035122278820073,115.16902362065036,Good,36517.93031152419
7,22699.564091467295,BMW,Diesel,Automatic,2.0,1.9568584240516906,195.4212762153678,Excellent,77808.9350731379
2,64029.89563849429,Honda,Petrol,Automatic,2.0,1.8967420631128669,155.16835543573242,Excellent,68279.37693077401
13,60377.42360880244,Nissan,Electric,Manual,2.0,2.294069374800224,130.83706223251323,Poor,53509.04122502598
14,59916.10042055142,Kia,Diesel,Automatic,2.0,2.057822286396291,163.7129165647873,Excellent,58716.352072104135
17,150000.0,Audi,Diesel,Manual,1.0,1.467024859031454,145.80148806178136,Poor,23000.541373693533
9,58295.45781577582,Ford,Diesel,Manual,2.0,2.4763537876287933,211.9982741411853,Poor,65887.5528074209
17,82086.78216617192,Kia,Diesel,Manual,1.0,2.2951297576863254,135.75655977355717,Fair,32316.564777168096
8,44298.11485915972,Kia,Hybrid,Manual,4.0,2.737345468139401,167.85540299519786,Poor,66018.80941520545
2,52772.90367420169,Honda,Electric,Manual,4.0,2.3635597978820524,193.47866045389853,Fair,70967.34895850488
13,,Kia,Hybrid,Automatic,3.0,1.8932388707548347,176.2370969684601,Good,
3,32634.780768033354,Nissan,Electric,Automatic,3.0,1.8970666093148123,171.6873078723492,Excellent,63406.45831915886
16,51956.265861866144,Toyota,Diesel,Manual,1.0,2.5179004155849602,129.7285587814216,Excellent,39583.8171087227
6,72078.67093403815,Nissan,Electric,Automatic,2.0,1.6164440059657463,154.6777181337154,Excellent,61342.20433315592
19,44874.38351496855,Ford,Petrol,Manual,3.0,1.5475563629553832,168.45583151588085,Poor,43235.93690358426
7,45281.669413757525,Toyota,Electric,Automatic,1.0,2.110187902918805,156.78025931891437,Fair,51973.138604171094
10,41862.295109912506,Kia,Petrol,Manual,3.0,1.2529577638490266,209.27350936619604,Fair,61030.03272366276
9,39304.86658311354,Kia,Petrol,Automatic,2.0,2.1743526734636864,143.36848737075803,Fair,48894.87555027349
2,55899.42911417643,Audi,Hybrid,Manual,1.0,2.234842542504246,151.3368476975314,Poor,53698.70040665107
15,20054.847096427107,Kia,Electric,Automatic,3.0,1.8768030820924233,253.32532461330257,Excellent,77873.12440137418
5,75618.79153333456,Hyundai,Diesel,Manual,,2.7040208083522246,183.21023289138068,Excellent,72687.43919278392
4,36691.55403741079,Ford,Electric,Manual,1.0,2.563986154645898,111.27458105520189,Fair,55329.8428335692
4,64438.06970876283,Mercedes,Hybrid,Automatic,1.0,1.6108940698038472,169.91825588211066,Poor,59204.60812207189
18,24600.02805212248,Audi,Petrol,Manual,1.0,2.327880949459448,181.722974880736,Excellent,67573.37353942686
4,63376.802610924366,BMW,Petrol,Manual,4.0,2.4922707579724697,117.95222913102673,Poor,55634.87834137396
17,,Toyota,Hybrid,Automatic,1.0,2.041384340632369,137.96035752342118,Good,
12,57684.04144011793,Mercedes,Hybrid,Automatic,3.0,1.7840942680718923,102.3481883764398,Good,42317.09753722887
17,30111.429564004156,Kia,Electric,Manual,1.0,1.4456063831557098,161.74649845340628,Poor,41960.78037667202
10,54990.96379196154,Nissan,Petrol,Manual,1.0,1.7208861353276268,85.13501382495838,Good,34842.41536425649
1,26338.87630531222,Hyundai,Hybrid,Manual,1.0,1.4567458592030595,118.46797059818772,Excellent,55308.11789837314
18,44944.73489807629,Toyota,Electric,Manual,1.0,2.456233070092068,94.67583485087071,Fair,34661.672379429045
18,70588.26201910652,Toyota,Electric,Automatic,1.0,1.872429857702827,163.14139455238043,Poor,33682.954645239035
14,65934.03854141483,Toyota,Diesel,Manual,4.0,2.2608258904892473,136.45148463989102,Good,47294.134481359244
15,50303.658850808664,Ford,Petrol,Manual,2.0,2.630150942938058,165.88824329182037,Fair,57849.62086654564
12,30503.868481543162,Toyota,Electric,Automatic,4.0,2.106089447634619,76.58851783467027,Excellent,37171.43644113281
4,62911.75424348387,Audi,Hybrid,Automatic,3.0,2.5885374320337218,118.74871132761601,Excellent,53161.55230517846
3,50387.6247539605,Nissan,Petrol,Manual,2.0,1.8247204415387075,181.59367258203605,Poor,59922.299335455726
12,3593.688035391533,Audi,Hybrid,Automatic,3.0,2.193227939870073,103.99937596203755,Fair,42391.20272016778
7,65652.59652633037,Audi,Hybrid,Automatic,1.0,2.1027034706004986,190.90460086474945,Excellent,80652.9823673038
11,49515.34332260616,Hyundai,Electric,Automatic,3.0,1.6492421427273565,143.9106173919664,Poor,42280.66099135106
1,,Nissan,Electric,Manual,4.0,1.845331047121209,116.52886376086323,Good,
6,28094.589623143907,Hyundai,Diesel,Manual,4.0,2.7075945894004354,119.07731749162281,Fair,60901.35106344134
15,-13534.076263920011,Toyota,Hybrid,Manual,1.0,1.8275647451001011,158.57215759822398,Excellent,61289.3842203487
15,55581.677166903704,Toyota,Electric,Automatic,1.0,1.1686813171648536,237.79151427465402,Good,62710.27985487094
19,55831.273533639454,Audi,Diesel,Manual,2.0,1.8268818203846688,258.71175662590906,Fair,63964.22324660421
30,150000.0,Audi,Petrol,Manual,,5.0,96.58932399396059,Fair,28410.80116181739
2,30430.00908266787,Toyota,Diesel,Manual,4.0,2.227961399493524,176.90782028000407,Fair,69090.72119452199
14,105104.35487439804,Honda,Diesel,Automatic,2.0,2.3073969163059225,216.66598212763984,Excellent,54735.02552710364
2,43887.78771692394,Ford,Hybrid,Manual,4.0,2.1790644597785724,100.1905711399826,Fair,45358.85118993935
4,64619.17952752432,Mercedes,Petrol,Manual,2.0,1.7952619647350534,125.01347468474165,Good,56156.92985892136
17,36986.803452632324,Kia,Hybrid,Manual,4.0,2.029591916649146,161.62649535629268,Excellent,43005.70851116435
3,8193.94202293687,BMW,Hybrid,Manual,3.0,1.842364225429555,151.63508165943088,Fair,58333.93706742299
13,46594.83506408189,Nissan,Diesel,Automatic,3.0,1.2765849661190831,94.62115577112732,Good,39748.29836136868
9,44687.90879427789,Hyundai,Diesel,Manual,2.0,1.943949018629494,179.911179172524,Excellent,60527.52417525833
7,42002.43522663257,Nissan,Electric,Manual,2.0,3.318331055734632,167.38250426638493,Fair,69790.11132629261
15,,Toyota,Diesel,Automatic,1.0,1.4853746484385035,187.65493170583844,Poor,
11,55285.36543291273,Mercedes,Electric,Automatic,4.0,1.0725775259723629,171.33299606668524,Poor,49126.7831278534
2,46997.66097492387,BMW,Hybrid,Automatic,3.0,2.711971690382004,171.10140313405023,Fair,74080.89512932325
15,24719.876641052724,Audi,Diesel,Automatic,1.0,2.2243267857258044,151.15720299531776,Poor,44168.1892529523
14,59723.69583123878,Audi,Petrol,Automatic,4.0,2.148970235582804,198.34869190310496,Excellent,67075.17392816629
11,11012.564893551535,Hyundai,Petrol,Manual,3.0,1.820711653452657,96.91750431497519,Fair,37119.958781781475
3,8992.850854315991,Kia,Hybrid,Automatic,4.0,2.113126470074725,106.07307663373739,Good,57914.8537439885
17,64783.60989403135,Mercedes,Hybrid,Automatic,2.0,2.0258837948125,193.86591587803082,Poor,44318.77634187808
12,60140.40544270714,Hyundai,Diesel,Automatic,3.0,2.6553833338843886,138.68378207617366,Fair,54130.82553654385
15,48852.09269851928,BMW,Electric,Manual,3.0,2.4584760375294104,113.69886349960535,Excellent,38959.188504589365
16,22091.02990489856,BMW,Diesel,Manual,1.0,2.3011195725664573,183.7788431909192,Fair,48425.03892138353
5,35841.78118651849,BMW,Electric,Manual,4.0,1.6586405252150151,177.01713246553982,Good,74212.18793265935
6,44745.06504626992,Audi,Diesel,Automatic,2.0,2.1144798153905486,70.43220085144344,Good,46441.57525889605
19,18082.120628517732,Honda,Petrol,Manual,2.0,1.6922928761951197,177.2843196145546,Fair,44274.126610175794
5,35219.42683953534,Mercedes,Petrol,Automatic,4.0,2.6142337545177545,124.76152007011915,Fair,49076.164198389175
3,,Kia,Electric,Automatic,,1.6425087709331851,169.62417295746764,Fair,
1,78546.10728578432,Mercedes,Diesel,Manual,2.0,1.9327446585303392,146.8636412226199,Fair,50050.31275620997
6,41611.30494682899,Mercedes,Hybrid,Manual,4.0,1.4566198275995688,174.55937514956312,Excellent,63794.074362374115
15,65129.76708632197,Ford,Electric,Manual,1.0,1.7509324509082496,149.5613958895641,Fair,46249.98196478286
2,11718.798588250655,Mercedes,Petrol,Automatic,4.0,1.7452851371733202,100.10840310766739,Excellent,54801.88160627503
3,63189.02482227223,Hyundai,Electric,Manual,1.0,1.9236403814708618,85.61457578086451,Fair,37303.53688282998
17,33921.03170545038,Ford,Diesel,Manual,1.0,1.5501856357822452,96.1382611085108,Excellent,39805.93475106413
12,56146.9123341594,Honda,Hybrid,Manual,4.0,2.60781434622454,105.46868202964362,Good,42716.90946842216
18,45044.95163520581,Hyundai,Hybrid,Manual,3.0,1.906467516663767,167.5353055004359,Poor,47848.65207600692
15,76408.28019567668,Mercedes,Electric,Manual,3.0,1.7331903386732883,188.40819670787207,Fair,49005.75155256312
12,32511.287033201635,Nissan,Diesel,Automatic,1.0,2.3848433717810065,137.54874811508753,Fair,56393.24949632222
16,62552.12595123662,Audi,Diesel,Automatic,4.0,3.081199494845077,114.15102412726847,Good,45180.0002452367
8,44409.85073406933,Toyota,Hybrid,Manual,1.0,1.797882036211845,151.2195525714213,Poor,39046.775823629156
14,46833.890439806724,Kia,Petrol,Automatic,4.0,1.8774229079386364,71.05613073520321,Good,41445.79479226622
17,46322.9221368158,Kia,Diesel,Automatic,4.0,1.630853225180608,174.7710475975237,Good,52293.51896173727
8,,Hyundai,Hybrid,Automatic,2.0,2.331014217798108,147.1396571414012,Fair,
15,49718.02068186657,Kia,Hybrid,Manual,3.0,2.4776858027563313,152.94873896943855,Fair,49880.87514736457
14,48747.03555756357,Ford,Diesel,Automatic,3.0,1.9768109865231482,128.53485209572423,Good,46498.872724538174
18,54824.80496813459,BMW,Diesel,Manual,2.0,1.7808164211945137,125.04551805196185,Fair,33388.4995438033
7,51690.10291385725,Nissan,Electric,Automatic,2.0,2.266980110779495,84.02469667016464,Fair,27507.167192021145
3,65959.89099224472,Toyota,Petrol,Manual,2.0,2.369835016531411,184.71436792774864,Fair,55044.319993303005
12,68470.17232094737,Kia,Electric,Automatic,1.0,2.777021233434291,99.5873666865059,Poor,50649.241779617005
3,28987.533563443976,Kia,Electric,Automatic,1.0,1.7087333892358736,121.16680922360108,Poor,58844.76618352764
14,67375.45001181542,Hyundai,Hybrid,Manual,1.0,2.4261678415371324,112.08648248167232,Fair,48490.268032042986
15,26273.27145780291,Mercedes,Hybrid,Manual,1.0,2.052890992825283,183.3135494314866,Good,68731.91694177418
30,61757.1177627547,Audi,Petrol,Automatic,,1.1328601329595902,126.62736481281375,Poor,27956.317762709106
7,62394.775694057374,Honda,Electric,Manual,3.0,2.7611023160609047,188.53623787794197,Good,63226.84459535242
17,11773.66216674992,Toyota,Electric,Manual,3.0,2.1487401718135826,173.31722029366347,Excellent,56220.90230192828
12,51859.58493058819,Mercedes,Hybrid,Manual,4.0,2.303402029211321,112.22716659484622,Excellent,42351.00618540193
4,40630.07773279368,Audi,Hybrid,Manual,3.0,2.4731587582813597,145.9540560166744,Fair,57310.15420135348
9,,Audi,Diesel,Automatic,2.0,2.298028104523052,82.1370695963695,Good,
6,77017.04661398011,Hyundai,Electric,Manual,3.0,1.5165037150725977,165.97995944985672,Good,55291.610328692615
16,36926.41718725162,Nissan,Petrol,Automatic,2.0,2.337339370416837,123.78391312237747,Excellent,33138.31798496288
2,33872.461417639,Kia,Electric,Automatic,3.0,2.248315279350075,107.7537837474095,Poor,48669.471687424666
8,51513.898800101866,Kia,Hybrid,Manual,1.0,1.1650797374537027,139.04953760521713,Good,55775.981498148234
11,63711.79492596833,Mercedes,Diesel,Manual,3.0,2.8330186234487744,131.43790323760686,Good,47670.66521513967
13,47167.028279797465,Honda,Electric,Manual,4.0,1.8113377420649106,161.30631156626382,Poor,49138.053306457834
17,73327.41091338504,Ford,Petrol,Manual,1.0,2.4977838068066673,225.9967837419038,Fair,62984.96791212856
8,60619.51323928181,BMW,Hybrid,Automatic,1.0,1.831999858952465,202.90135825517586,Excellent,66588.62830331095
18,6435.773605371396,Mercedes,Diesel,Automatic,4.0,1.7333942732330914,102.25171312745681,Good,40042.9845908
18,39410.66072985983,Ford,Electric,Manual,3.0,1.9605390459357301,211.41020597544446,Fair,49168.43949220308
14,38763.15801296602,BMW,Petrol,Automatic,3.0,3.0608622777969803,151.87192565134404,Fair,47795.479504624775
15,59587.21906858845,Audi,Hybrid,Manual,4.0,3.0064716898824875,48.27415909048108,Fair,27070.086279951975
6,-2496.3411274822356,Honda,Petrol,Automatic,1.0,1.732733502663064,140.91284557394494,Poor,59013.6249866594
11,100980.19417435444,Mercedes,Electric,Automatic,4.0,2.623671067332301,87.67794438232666,Fair,28904.39557115991
13,,Audi,Hybrid,Automatic,2.0,5.0,132.47685074060067,Good,
1,52977.53607835382,Ford,Electric,Manual,2.0,3.009157452152942,226.34332820425072,Fair,67339.79825487855
6,73631.35432838292,Mercedes,Diesel,Manual,3.0,2.576435477444786,97.58115033426839,Fair,42853.9245148065
9,96873.0810562525,Mercedes,Electric,Automatic,1.0,2.1395277237304064,96.40455871987808,Fair,41299.112360752726
8,67414.93289176807,Hyundai,Diesel,Manual,2.0,2.0406910276131165,146.06351010520606,Excellent,54026.70041484319
11,68976.2619294324,Toyota,Electric,Manual,,2.304194801084209,117.29367093076081,Good,37151.15389419346
19,52613.80048928765,Audi,Petrol,Automatic,3.0,2.2417533633406554,139.77671437892118,Excellent,40761.20038836193
9,47169.484932661035,Mercedes,Petrol,Manual,3.0,1.4486821594611583,154.34794589363042,Excellent,55754.18977302877
17,40484.091119901976,Kia,Hybrid,Manual,1.0,2.10390669544289,90.77393763093868,Fair,21665.750171169864
12,33477.76016570916,Kia,Petrol,Automatic,2.0,1.6741594037546146,159.13497222601023,Fair,44564.73054989119
14,150000.0,Toyota,Petrol,Automatic,3.0,1.7351530821075163,119.55353629386349,Fair,32098.623538009328
15,22988.880713140337,Mercedes,Diesel,Automatic,4.0,2.5572760976596145,192.8866339663882,Poor,57367.39049041566
16,48482.570986299535,Toyota,Petrol,Automatic,2.0,2.101874389076482,115.05786272972591,Good,37147.4917470426
1,16306.648455472263,Toyota,Diesel,Manual,3.0,1.7727399226828984,121.54996941369134,Poor,54895.188553418935
10,53818.33048287421,Ford,Diesel,Manual,3.0,1.3940652708699168,112.75149953433447,Good,38898.58671921704
8,,Ford,Diesel,Automatic,2.0,1.611976918700801,133.42798591626743,Fair,
18,52938.70596773375,Nissan,Electric,Automatic,2.0,1.9702786714227054,92.35093450408947,Good,33863.99592116496
1,39557.36859960015,Audi,Diesel,Manual,1.0,2.842929615668466,170.88509303250464,Good,57733.11363866575
2,111537.20740361007,BMW,Electric,Manual,4.0,1.4754619126060604,128.9101992379815,Excellent,54511.444432474105
1,77202.31800360625,Toyota,Diesel,Manual,1.0,2.147382145987687,182.4753665044458,Good,75416.70629365128
1,25109.149998305544,Ford,Electric,Automatic,1.0,2.203559650217079,152.34326325351788,Good,72974.25387299468
9,54657.361748537965,Honda,Hybrid,Automatic,4.0,2.611319625964484,218.48837024416682,Excellent,72811.53436701474
13,37839.87714125353,Nissan,Hybrid,Automatic,4.0,2.062438829228783,139.6746276180448,Poor,45297.33251987722
1,29710.40546585172,Mercedes,Electric,Automatic,1.0,2.20398877245928,135.68951514743412,Good,57157.86749379178
13,23198.5585775213,Audi,Hybrid,Manual,2.0,2.5910493723326415,173.5424372203355,Poor,66575.67710339458
7,58644.33381518508,Mercedes,Petrol,Automatic,4.0,1.6114681484853004,66.94390143104434,Poor,25954.05668880356
2,36372.39529860852,Nissan,Diesel,Automatic,1.0,2.3956027749264166,130.81142868323647,Fair,68000.64062398134
6,69356.52048050408,Hyundai,Electric,Manual,2.0,1.303015479409288,146.5239981338777,Good,44915.97406499479
7,69875.64429060878,Kia,Hybrid,Automatic,3.0,2.032096919228419,178.9768899163205,Excellent,63637.51775802974
14,77478.28770422899,Audi,Hybrid,Manual,2.0,1.881325760897273,187.2152526178685,Excellent,58327.39500118635
30,,Kia,Petrol,Automatic,,1.6389497664607193,194.7642366615654,Fair,
15,59507.3122138402,Honda,Diesel,Manual,4.0,2.486196604712369,138.19766242152383,Excellent,47961.49569470037
2,62649.08433284602,Mercedes,Petrol,Manual,2.0,2.5142559541674547,120.53073188711453,Good,52791.07642940194
10,40516.4364979207,Hyundai,Electric,Manual,2.0,2.5345136976849134,152.35454363443554,Poor,52097.61041153205
12,34564.5608521425,Honda,Hybrid,Automatic,2.0,2.189870325170991,139.355181444067,Poor,48919.99709931963
17,82190.41331551946,BMW,Hybrid,Automatic,4.0,1.3837101278108475,83.00375639238842,Excellent,33731.86153027884
8,54549.91751464107,Mercedes,Hybrid,Automatic,4.0,1.8355123764256316,156.55989983067303,Excellent,46381.85465191663
11,62719.35501423476,Nissan,Petrol,Automatic,2.0,2.50294025116183,113.40335372745483,Excellent,38227.881917557
3,33558.47976344145,Hyundai,Petrol,Automatic,2.0,2.496344254062983,140.8890305751907,Poor,55986.035265336555
6,25614.310669556126,Audi,Diesel,Automatic,1.0,2.5983473913972093,138.45714069584395,Good,60119.95720532404
9,38611.00451015779,Hyundai,Electric,Manual,4.0,2.157045515600267,235.66190707524817,Good,70408.93018205249
