Size,Bedrooms,Bathrooms,Neighborhood,YearBuilt,HasGarage,LuxuryRating,ProximityToCityCenter,Condition,Price
1996.9645442300534,5.0,1.0,Industrial,1989,0.0,Medium,9.017893022380264,7.1695540439642,551159.4314091362
2419.245387225821,3.0,2.0,Downtown,2010,0.0,Low,9.346655343151113,3.9425619978712945,642154.1312740827
2040.9146792737824,5.0,3.0,Rural,1989,1.0,Medium,2.4585934407088423,3.1219882265215393,710742.7492062879
1950.5551734044286,3.0,2.0,Suburb,1900,1.0,Medium,4.3955352563666334,4.834643058392593,551405.5606359546
2459.5382414938845,2.0,1.0,Industrial,1978,0.0,Low,5.398981997248183,5.326090946403779,622701.8076030714
1854.8627279056743,2.0,1.0,Industrial,1910,0.0,Medium,6.112909005514285,7.370699094151192,502436.11963074014
2133.6961570359513,4.0,2.0,Suburb,2000,0.0,High,5.401595827957118,6.273048926434022,630717.6766723105
2160.8489030980068,3.0,1.0,Suburb,1906,0.0,Medium,3.103772063099613,5.298174586777,601895.8791240135
10000.0,,2.0,Downtown,1911,,High,30.0,4.744949290923658,1548816.6290113993
2496.0211747682615,5.0,2.0,Industrial,2015,0.0,Low,1.9174971519253101,5.030514008154631,726667.8381640377
1912.5201216522958,1.0,2.0,Industrial,2020,1.0,Medium,0.9588109349202831,4.2113640383714355,556497.3268926769
1622.1274202535776,1.0,1.0,Commercial,1937,0.0,Low,1.8718960132388514,6.35787431873516,472531.65472753445
2268.254921785202,3.0,3.0,Downtown,1953,0.0,Low,7.323043915038409,2.0956264829228135,602507.6785436776
1550.7660091044813,4.0,,Suburb,1966,0.0,Medium,6.420557078352154,5.017389240801586,539596.9652831114
2014.0905786845642,5.0,3.0,Suburb,2005,0.0,Medium,6.106556320250874,7.08828001381908,651039.0333332692
1995.4405016778983,3.0,1.0,Rural,1952,1.0,Medium,4.554569839287245,2.728594840724185,546256.841216769
2542.947782915789,1.0,1.0,Suburb,1989,1.0,Medium,4.916986811859814,8.889334243505001,573313.0068798553
2237.3491164399766,3.0,3.0,Industrial,2017,1.0,Medium,4.462605153934348,2.845422647469742,656995.2159393836
1987.486520627428,,2.0,Suburb,1993,1.0,High,1.8261294717097218,3.990615569313232,617276.9648709972
2408.8831496001435,2.0,1.0,Industrial,1931,1.0,Medium,6.295373437021606,7.051868414501131,591399.750283668
2695.103774508657,5.0,2.0,Industrial,1999,1.0,Low,6.705357912664213,7.904066458461038,742594.9164414163
2278.905153175931,2.0,2.0,Downtown,1944,1.0,Low,2.699339133056637,5.714959181616109,596568.934032798
2005.1763099216903,2.0,3.0,Suburb,1950,1.0,Medium,2.6975048248048443,5.662270873354343,618012.4035971579
1344.0818838249202,2.0,1.0,Downtown,1936,0.0,Medium,5.7035344033837045,8.575741430007314,442774.9912442657
1467.4431684623137,3.0,3.0,Industrial,2018,0.0,Low,5.685897528217779,2.2637870641402307,525605.0939613119
1847.3876478226662,1.0,1.0,Suburb,1958,1.0,Low,6.46535181074297,1.5503310153464342,459855.66804078344
1695.2438989203583,3.0,3.0,Suburb,1953,1.0,Low,7.827146068849849,1.1512881412036227,528379.8043432237
1906.514348507277,1.0,1.0,Downtown,1917,1.0,Medium,2.88417877276109,3.2974813729843238,514599.72078349366
2028.3249624485536,,,Downtown,1900,,Low,4.836010758723354,3.567817858806627,586635.4399299808
2264.8463771783654,4.0,1.0,Industrial,2016,1.0,Low,2.998961199303286,5.761143027752585,660930.281869631
1964.7506109704543,5.0,2.0,Industrial,1920,1.0,Medium,3.143017478634932,7.015502865493678,638058.4697813803
2243.250821913101,3.0,2.0,Suburb,1927,1.0,Medium,4.140407124002793,6.817220877787968,647983.5242044667
2032.2372074050602,3.0,3.0,Suburb,2011,1.0,Medium,7.880711890314737,6.7587566146853595,604078.6493930789
1012.2667168230644,1.0,3.0,Commercial,1915,0.0,Medium,7.209636465919907,3.0838945803713047,409770.43632119434
1530.3323030906229,3.0,1.0,Commercial,1947,1.0,Low,4.850353107175673,5.7695942270073095,468829.46289209847
1927.9562221391923,2.0,1.0,Rural,1927,0.0,High,0.6877964837033081,3.5324194696583278,586368.4634930752
1395.1526285794462,3.0,2.0,Industrial,1921,0.0,Medium,5.785556385464064,6.201789376582195,467407.63106555655
2299.964364998102,1.0,2.0,Rural,1982,1.0,High,5.739344309317484,5.0853359916901395,560628.4962686561
2765.375416171849,,2.0,Rural,2011,0.0,High,3.132812788106204,6.7698769623875235,711705.023076751
2609.380925848658,2.0,3.0,Downtown,1900,1.0,Medium,6.6613927890162845,9.752511606519583,644787.0256000484
1893.278564534896,1.0,2.0,Downtown,1994,0.0,Low,3.0943520677657377,4.9343294987004604,575319.326826214
2745.363068424976,4.0,3.0,Commercial,2015,1.0,Medium,6.655477977563603,2.7933157564400193,747186.0949871148
2074.3337286010556,5.0,2.0,Rural,2015,0.0,Low,5.482130802470166,1.7375889456166642,652746.3478440833
1831.4570144409804,3.0,,Commercial,1941,0.0,High,2.0803701585318755,3.206384445881925,545184.5601463498
1693.29866822953,4.0,1.0,Industrial,1997,1.0,Medium,4.277046936922578,7.133673911283836,566634.123737705
1848.7651567559358,3.0,3.0,Suburb,2009,0.0,High,5.2893027830809,5.968997716345405,569552.5136268446
1805.9115907293856,4.0,2.0,Downtown,2003,1.0,Medium,5.600315952894095,5.460608339512733,574456.5016547852
2085.2081111877437,3.0,1.0,Industrial,1969,1.0,Medium,7.06635428273796,5.762897401927405,529933.846961328
2080.286990524932,,3.0,Industrial,1991,,Medium,7.315547860362374,6.438738474140416,607780.7805607722
2001.5230100767071,1.0,3.0,Downtown,1902,1.0,Medium,4.522750405563499,1.8859089362462904,590882.1716532793
2218.469084873175,1.0,2.0,Downtown,1994,1.0,Medium,6.118643749647356,6.972516276384787,536755.4812031889
2595.323137393171,2.0,3.0,Rural,1979,1.0,Medium,8.21587186719405,5.778787853520072,630660.8965338006
2474.7770677206618,4.0,1.0,Commercial,1980,1.0,High,2.9626714067821824,2.118533190067277,672381.475663003
1257.5510157750482,5.0,1.0,Industrial,1943,0.0,Medium,3.784079587598093,5.670877346117536,531491.8439808919
723.0394325490226,4.0,3.0,Rural,1926,0.0,High,1.689730069242661,2.39516360239173,465666.345849794
2467.159955619637,1.0,1.0,Rural,1950,0.0,High,3.7371355392251235,6.020359487350329,568378.097343734
1316.5606507922894,5.0,3.0,Industrial,1923,1.0,Medium,5.411562875544849,5.239851443086464,553946.5810705313
1887.6172990536581,3.0,1.0,Industrial,1919,0.0,Medium,0.7677075200277459,2.9816261566558575,572515.2383924683
10000.0,,,Suburb,1931,0.0,Medium,5.874089990257623,5.82700971783367,1748859.322872665
1099.0097812099903,4.0,3.0,Commercial,1998,0.0,Medium,4.055311267093843,6.618062380307381,505991.74611430377
2270.731364102394,2.0,3.0,Industrial,1912,1.0,Low,4.874652474982085,3.8530048331175175,583704.0175953306
2379.5775801513237,3.0,1.0,Downtown,2011,0.0,Medium,2.6622560389176635,6.564532408176612,635805.8005482835
1711.7447996366402,4.0,3.0,Suburb,1942,1.0,High,4.795478425861154,4.442948012979891,568088.1492377092
704.4788539275451,3.0,3.0,Commercial,1919,0.0,Low,8.358399329874167,6.748607118660871,428366.87194740074
1726.8777758737588,5.0,2.0,Downtown,2011,0.0,Medium,4.200391669560673,4.808110987576814,614224.4523810567
2195.9020027012734,1.0,2.0,Downtown,2015,1.0,High,0.5741260410712892,7.346304235364759,615219.4937279306
1260.5442156129357,4.0,3.0,Commercial,1901,0.0,Medium,7.427544557261651,3.1727875856380683,505445.25300079165
2091.6799598895777,2.0,2.0,Suburb,1967,1.0,Medium,6.084895693442591,3.2307027597354745,549775.8423261192
1992.3450754135022,,3.0,Downtown,1990,,Medium,5.188085581988718,3.4240041794800797,608127.2988486888
2289.6457498005443,4.0,2.0,Rural,1959,0.0,Medium,6.136104312623959,5.2533180631140715,648093.6740335937
2059.7901842070764,2.0,1.0,Commercial,1988,1.0,Low,5.1650323455005225,4.6954377711145865,516600.49330696574
1513.4655295592222,4.0,1.0,Commercial,1903,1.0,High,8.286532479819313,5.573120139253903,478116.51858701056
2598.285750832246,5.0,3.0,Industrial,1995,1.0,Medium,6.503999057164691,2.6717462631012876,781345.301219488
1920.735213486515,4.0,,Suburb,1916,1.0,Medium,4.087150534976998,3.5650192662447386,569240.8085148373
1986.347730245034,3.0,1.0,Rural,1900,0.0,Medium,7.983909883311432,7.5412850259778335,523768.5928872018
1533.366020463402,5.0,1.0,Rural,1932,1.0,Low,8.639969728958194,5.743177100137574,475436.3344560192
1778.358874404245,4.0,2.0,Industrial,1929,1.0,High,6.820727903355889,6.247179408384471,565265.4731859168
1557.5986429865495,1.0,3.0,Downtown,1904,0.0,Medium,5.813859177857691,4.489397931947547,487679.28328492754
1913.5269700382885,,1.0,Downtown,2017,0.0,Low,3.2918062336544813,5.589675625007335,598403.0990507812
2855.8542400711717,3.0,1.0,Rural,1911,0.0,High,6.3713180214031375,4.050244192344373,694795.7718030596
1314.0494285343218,2.0,3.0,Suburb,2001,1.0,Medium,5.776052396018149,1.2994606098054837,450485.0081383453
1193.2193010616293,2.0,2.0,Downtown,1931,1.0,Medium,4.946394425840253,7.070874959365648,447903.772699089
2735.585163746804,2.0,2.0,Commercial,1937,1.0,Medium,6.398536272258781,5.3643574774882214,664993.9266841551
1895.338161424067,1.0,2.0,Industrial,2020,1.0,Low,5.174115108427849,3.5359201368847817,543337.9160939646
1665.4636306700418,3.0,2.0,Suburb,1916,0.0,Medium,6.097566083174927,5.002524102701649,524892.1743902972
2519.952343698038,5.0,1.0,Downtown,1957,0.0,Low,7.071657567943603,4.067689597759535,669906.7055069458
1697.192230131568,2.0,3.0,Rural,2017,1.0,Medium,2.337811002309832,7.996939689756198,552248.7183147233
2913.004856773468,3.0,3.0,Industrial,2008,1.0,Medium,2.950649207894372,6.343117941509843,781683.423464707
2338.9629356696346,,,Downtown,1939,,High,3.17555633080775,2.7043231156652676,643657.3226024285
1756.0442959271486,1.0,1.0,Rural,1995,1.0,Medium,8.88001881848187,2.4332789546604476,442779.0917497814
3078.654106632752,3.0,1.0,Downtown,1923,0.0,Low,6.2669494655511695,5.5010801589790566,694538.3090361737
1697.1425384983309,3.0,3.0,Industrial,1911,0.0,High,6.45323842810646,5.268727012909024,555083.0143225376
2371.0476860046533,5.0,3.0,Commercial,2010,0.0,Medium,7.2588761000374715,6.035941021530628,711391.0047121475
2149.646290203246,3.0,3.0,Commercial,1994,0.0,Medium,2.9066911613495163,4.713346422006694,670479.8038269262
2650.8706446993992,5.0,2.0,Rural,1918,1.0,Low,0.9234391899610914,3.705320020226991,750320.2497037873
2780.7555983634265,1.0,1.0,Commercial,1928,0.0,High,4.87427567429458,6.019295338277775,664545.9302084517
2016.0020745328834,1.0,1.0,Industrial,1984,1.0,High,6.795143920379492,6.188195874609863,492926.4599205016
1623.2910648269083,4.0,1.0,Rural,1989,0.0,Medium,4.6048140787341065,7.514948970988398,538980.4150784194
2229.9860714695583,,3.0,Downtown,1951,0.0,High,2.2601233909460663,6.468908882842986,673176.7067530148
1661.142315123947,5.0,1.0,Suburb,1991,1.0,Medium,3.189544338116355,3.32633470657529,549211.256632215
3006.6936237633117,2.0,1.0,Downtown,1916,0.0,High,2.6414839994091035,5.512903467672836,711846.6580634536
2068.267665541369,2.0,2.0,Industrial,1972,0.0,Medium,3.7752711265442294,4.428392150047535,585054.5550582212
1817.3392243439457,4.0,3.0,Rural,1920,0.0,Low,2.681239098768113,3.1099863416566067,645564.8018823916
2092.340152932454,1.0,,Downtown,2013,0.0,Medium,5.293558025457976,1.4222343089181182,533917.618402306
1326.4368552351516,2.0,3.0,Rural,1959,1.0,Medium,3.9048371867739045,9.495485815032865,489171.1130707898
1514.1929807446743,3.0,3.0,Commercial,1997,0.0,Low,6.26686445383752,3.88218879849044,534517.3849633163
2600.2069539722124,1.0,3.0,Suburb,1974,0.0,Low,3.04704410906674,4.747621088168568,672925.7234524158
1671.5528605143022,3.0,2.0,Industrial,2018,0.0,Low,5.510693775490255,5.439618301357906,526702.7343538747
10000.0,,3.0,Downtown,1919,,Medium,30.0,5.223369859603407,1562276.9259241824
2268.326376263643,1.0,3.0,Suburb,2012,1.0,Low,5.792057888482554,-0.043143543661476436,627124.4267132283
2592.8520773314985,4.0,3.0,Industrial,1952,0.0,Low,6.073427172597626,4.668523430421034,722550.3768881407
2359.4766553325335,5.0,1.0,Industrial,2013,0.0,Medium,6.287289251990448,8.542310611120898,670808.9342709435
2498.023842902908,5.0,2.0,Commercial,2010,0.0,High,6.6615143418026115,4.576328787316257,690731.4495119692
1621.6024557152696,3.0,1.0,Rural,2002,1.0,Medium,6.084582048371741,8.270231575358554,488685.15878049016
1289.0946666290781,5.0,2.0,Rural,1979,0.0,Medium,5.595732011628115,5.062832425664384,525169.3166669053
2750.6668259777434,2.0,2.0,Suburb,1962,0.0,High,3.6665526321824844,4.297719136586782,673244.933376941
1838.6600805789321,1.0,3.0,Commercial,1956,1.0,Medium,6.701474097118197,5.288836577345911,524415.9726416213
1874.5834917724762,2.0,3.0,Industrial,1928,1.0,Medium,3.60623159440033,5.075140300657817,609281.5934457822
2664.097070924529,,,Commercial,1900,1.0,Medium,4.416173356122481,5.030667040901902,715339.9094321051
2278.11500470033,3.0,2.0,Commercial,1981,0.0,Medium,3.2766935741914587,3.83586227718268,669555.0159399555
2227.9438860408036,1.0,3.0,Suburb,1958,0.0,Low,3.2350372699056393,2.272253229544695,618754.9712755525
3082.501172450542,5.0,3.0,Rural,1963,0.0,Medium,4.365997061876695,6.122502880220259,815632.447990606
1678.2408848099285,4.0,3.0,Commercial,1985,1.0,Medium,4.533942012943716,5.189689118781073,643836.3067689552
2463.9200640406184,3.0,3.0,Commercial,1971,0.0,Medium,3.372888695704776,8.328871111016708,687681.7132923257
2028.5065624485424,1.0,1.0,Commercial,1970,0.0,Medium,5.043926531099851,4.9332938341806525,536324.6858464356
2134.2961394316285,4.0,1.0,Downtown,1988,1.0,Medium,5.313521396870252,1.972299954797084,603128.8425401547
2764.234213206266,5.0,3.0,Commercial,1993,1.0,Medium,3.9102422316525347,5.644823710819046,769173.4274219045
2253.9178781448118,3.0,3.0,Commercial,1997,0.0,Medium,9.579278277630198,5.151842046456739,577358.3198018717
2269.1480395248163,,3.0,Industrial,1943,,High,5.665396553406082,4.138279678487443,670827.2645663145
2536.253668654901,1.0,3.0,Downtown,1947,0.0,Medium,5.236529798663034,6.2368488249541745,626287.6969008172
1817.5236352285574,1.0,3.0,Commercial,2004,0.0,High,3.648088111380401,5.995244235104707,526348.4275927595
1580.3951663304967,3.0,2.0,Commercial,2015,0.0,High,5.275683725762658,2.606174074504056,515426.86096930236
1477.5954029894833,4.0,2.0,Suburb,1974,1.0,Medium,5.48160527413151,4.0643095331364565,524121.6022272661
1016.8217053119992,1.0,,Suburb,1914,0.0,Medium,4.993051383993242,7.188849731284634,386412.3177056491
3028.103564970161,5.0,2.0,Downtown,1934,1.0,Low,7.837302012878961,3.0405321449516327,760626.3270785242
1448.3958171391585,1.0,3.0,Industrial,1922,1.0,High,1.5970571225775911,4.6552785673413135,493839.04300762736
1889.373188207114,4.0,2.0,Downtown,1952,1.0,Low,4.239241389886404,5.454356459443291,596245.5701341769
1861.5933500555398,3.0,2.0,Downtown,1944,1.0,Medium,6.427670786118238,2.692218330960365,578712.5932219862
2153.7033489045502,,1.0,Suburb,1984,0.0,Medium,3.2066747043937607,4.803167822810366,573337.8640296608
2407.8686062696484,1.0,2.0,Suburb,1991,1.0,Medium,1.9066546645002305,4.7375095193117325,635632.6817431636
2430.236744179873,5.0,2.0,Industrial,1912,0.0,Medium,3.9622202603625745,4.3530400094887725,680034.0624073918
1708.4612807155308,5.0,3.0,Commercial,1933,0.0,High,7.087872340845433,1.938886827609854,585457.671245037
1916.4391431067943,1.0,2.0,Industrial,1937,0.0,Medium,3.2540801449981154,4.999376438484068,556273.331893411
2141.28997524415,1.0,2.0,Commercial,1969,0.0,High,4.287146603544409,3.7628651841875462,519554.7657850781
1875.6544369082264,5.0,3.0,Rural,2007,1.0,Medium,5.842964133438068,7.1315553923037225,680580.2279786904
2803.672788009996,4.0,2.0,Suburb,1967,1.0,Low,3.841394187550206,5.831346860057887,712970.4473951645
2245.487475819126,2.0,3.0,Rural,1904,0.0,Low,4.1200976888572685,3.4459270295916613,585833.7626626716
2367.438893024909,2.0,2.0,Rural,2018,0.0,Medium,3.6958995230761555,4.209052364649713,630344.8953021126
2331.4406343337064,,,Suburb,1939,,Low,3.864441243493167,5.25025285731773,631391.6117559634
2586.7369287426627,5.0,1.0,Rural,1969,1.0,Medium,2.6741289536191273,4.205850637073594,700798.9290065093
2090.5107793518537,3.0,2.0,Downtown,1920,1.0,Low,4.485432722652346,1.9696690667898102,608552.394310005
1351.5840260220766,3.0,1.0,Commercial,1927,0.0,Medium,7.128467628767821,5.584723043156728,410640.5477486318
2199.8439758763207,2.0,3.0,Industrial,1902,0.0,Medium,8.165618542672785,6.0523371634112575,589916.4461624054
1674.3215531040855,4.0,2.0,Suburb,1922,0.0,Medium,7.4996305757196025,6.481799593352496,544897.0358779933
1735.6916591251215,2.0,3.0,Downtown,1971,1.0,Low,5.27539125574796,6.877488502042378,517255.80431252357
2293.182009377547,1.0,1.0,Industrial,1918,0.0,Low,8.317700094034727,3.34327684904824,528129.4304276125
2619.141535716818,4.0,3.0,Industrial,2016,1.0,Medium,9.605718866334708,6.569512663243761,703878.6328073199
2010.6357883680307,3.0,1.0,Industrial,1974,1.0,Low,5.3625555978871144,2.7164340325978698,581419.4694031287
10000.0,,1.0,Rural,1949,1.0,Medium,3.0188713013752233,5.714317547882318,1769818.918543277
2851.107472317619,5.0,1.0,Rural,1973,0.0,Medium,7.623873153403203,3.5826012715434543,687031.738561408
2120.376589744284,1.0,3.0,Rural,1957,1.0,Low,2.5930293347586533,5.836619449013318,627907.2216932782
3300.8415570901975,2.0,1.0,Rural,1991,1.0,Medium,3.226982520258442,1.9842921336057966,742929.0516090683
2282.754822815772,1.0,2.0,Downtown,1919,0.0,Medium,0.8349317351242735,6.085459342447173,647420.875089538
1119.6186204220912,5.0,,Rural,2007,0.0,Medium,6.454826705036131,3.426640889116176,503281.3176357333
2376.670810552266,3.0,2.0,Suburb,2015,0.0,Medium,0.3691113488811073,5.9656864625694705,688791.7813409577
2190.579192441389,5.0,2.0,Industrial,1991,1.0,Medium,6.985702163684536,5.745482940270274,625200.3912610827
2644.876377041373,4.0,2.0,Downtown,1992,1.0,Medium,8.618884642928652,5.770825844227135,667655.1801335
2336.590675634979,5.0,2.0,Rural,1971,0.0,Medium,8.455552074892168,5.095202689087259,666779.0086117397
1930.772008008113,,3.0,Industrial,1982,,Low,2.468357986716172,2.6656779763447513,597969.3501552102
1387.850881855317,4.0,2.0,Downtown,1952,0.0,Medium,1.2726072873385035,7.980660095256894,542550.5959206719
1895.4883713569873,2.0,1.0,Industrial,2011,0.0,Medium,3.7150295813821828,4.740111650002908,495983.790889363
1574.73977289535,5.0,2.0,Downtown,1984,1.0,Medium,6.758384372853071,4.735106197106824,531206.8279077471
1709.7382750976385,1.0,1.0,Commercial,1981,1.0,Medium,7.407577313329918,7.769677951394626,423259.4061628305
2294.2892022103047,5.0,3.0,Downtown,1908,1.0,Medium,6.32899896909712,3.2221174005507396,681238.7564422488
2834.952252175703,1.0,2.0,Rural,1903,1.0,Medium,6.056010576394106,4.905033670763095,647049.8530770872
2197.3357649114905,4.0,1.0,Industrial,1940,0.0,Medium,9.722009874000719,5.3395181295744445,570415.5709614692
1402.0584689824077,5.0,3.0,Industrial,1924,0.0,High,4.04391165823214,4.536501120324818,604938.6063693737
2222.3013341100705,4.0,3.0,Industrial,1933,1.0,High,3.444049535525793,5.5465077667742415,714268.8275805073
2598.3157433228257,,,Suburb,1972,1.0,Medium,2.621738396882448,3.837386907576965,719435.2462323578
1695.1085478403088,2.0,2.0,Suburb,1908,1.0,High,5.86593183502972,4.8636133945287625,488818.57408326527
1932.9914166635413,5.0,3.0,Rural,1981,0.0,Low,4.640897821813249,5.262535983456518,661315.8342888353
2007.3440973645986,1.0,1.0,Commercial,1974,0.0,Medium,6.6499581289001926,7.7340337644873,475756.4092955819
1607.55084345888,1.0,2.0,Suburb,1912,1.0,Low,4.098901158823855,8.31239821130295,481356.50855376007
2324.1402169219296,5.0,3.0,Downtown,2001,0.0,Low,6.257564199260635,5.338999167512092,697931.7559127393
1939.5259256961092,2.0,1.0,Rural,1908,0.0,Medium,4.232287581035793,7.398475113218478,496560.04916395986
2209.766221953514,2.0,3.0,Commercial,1979,0.0,Medium,4.674590318228352,3.549835654454818,651658.2016806453
1556.25391109895,2.0,3.0,Downtown,1903,0.0,Medium,4.8640195513903315,9.502635947503666,549259.381958216
1781.270849838295,1.0,1.0,Industrial,1933,1.0,Medium,1.5993968355987205,4.5105635276721445,484335.084124045
2361.1906789138857,,3.0,Suburb,1906,,Medium,4.720030361127199,4.934335585505385,672993.3999619803
1813.5834239541166,2.0,1.0,Downtown,1914,1.0,Medium,6.124285645781498,6.064087395194692,467897.4917552407
2863.4819256167025,1.0,2.0,Commercial,2020,1.0,Low,3.023776846229513,6.70506424176991,684699.7445234504
1800.1819071926989,1.0,1.0,Rural,1937,0.0,Medium,8.820245386530583,4.657115021061055,419891.8365872361
2112.342362875943,4.0,2.0,Downtown,1974,1.0,Medium,5.009771481860387,0.983600378467985,611610.3725442957
2466.295415936545,5.0,,Rural,1995,1.0,Medium,3.746395644856097,6.311725649004731,720783.668528599
1290.8171335334841,5.0,1.0,Industrial,1990,1.0,Low,3.6854919528866423,3.1798119218039256,474460.45960791915
1119.5955940096121,2.0,1.0,Commercial,1993,1.0,Low,7.741023118568949,6.548412179723152,359370.83780568704
1237.1718427149526,2.0,1.0,Commercial,1951,1.0,Medium,3.3503864171163475,6.504622737277057,507483.46398745704
2631.292051713591,4.0,1.0,Suburb,1980,0.0,Medium,5.5961943359827755,5.385159004278743,635909.8082955622
1724.0709270537766,,2.0,Commercial,1999,1.0,Medium,6.766072343451099,6.808613862525216,518244.0668153919
3279.099642834126,4.0,2.0,Downtown,1982,0.0,Low,6.10843147615922,4.019377063233422,794742.7951774346
1717.8762006713057,1.0,3.0,Downtown,1906,0.0,Medium,3.8746454048639523,7.7495262712321376,520942.9008902784
2092.2756515985184,2.0,3.0,Downtown,2006,0.0,Medium,6.678443482221838,5.325867328839011,572379.1010741945
2771.054976283938,1.0,3.0,Industrial,1944,0.0,High,5.311552911735001,4.629353287297439,691303.0971205672
3003.0464440795613,3.0,3.0,Commercial,1958,0.0,Medium,1.5601161627951758,7.28254288232753,798643.3660079951
3030.751788318199,4.0,1.0,Commercial,1920,0.0,Low,7.4465312116946185,3.669629133554932,689678.503848007
2604.1831152965715,3.0,2.0,Downtown,1927,1.0,Medium,3.7728283554193616,0.7904702835933097,697744.5745840757
2512.031262905731,2.0,2.0,Suburb,1902,0.0,Low,4.648792490525723,2.5046721259415783,619969.9510200137
2296.2634746005915,1.0,2.0,Suburb,1913,1.0,Medium,5.61893075311736,7.870157307909118,547052.394743323
10000.0,,,Commercial,1901,,Low,30.0,5.4999204687632,1536855.9899478427
1724.4071418357332,3.0,3.0,Commercial,1928,0.0,Medium,6.513815443986388,5.34028397619724,525181.8555642915
1590.9005582888465,2.0,1.0,Rural,1917,0.0,Medium,2.7923191479657703,6.821484707295436,517568.869167601
1998.312771294524,5.0,2.0,Commercial,1936,1.0,Medium,3.851238981762628,5.59111745104759,670156.3004126908
1914.9076887375359,3.0,1.0,Downtown,1944,0.0,Medium,7.451446403811066,4.449624242680155,523059.55264248315
1773.3859753363624,2.0,1.0,Industrial,1944,0.0,Low,5.050554026296939,4.122760422975297,478258.6784689685
2348.193723728358,1.0,1.0,Commercial,1923,1.0,Medium,2.886371638369219,2.649148548530474,549309.1295280324
2477.652604285255,2.0,1.0,Commercial,2019,0.0,Medium,5.157456434072403,2.8661012917651,550517.9982729251
2044.2034431459238,1.0,2.0,Downtown,1945,0.0,Medium,5.803307534680893,5.349421465517095,560416.8740150203
2738.765040527631,5.0,2.0,Rural,1911,0.0,Medium,1.8279614883433704,4.688597337064993,749246.398848379
1429.1554429332475,,2.0,Commercial,1952,1.0,Low,8.308568508930467,5.9761398443683476,468569.63519120665
1903.1702703601409,5.0,3.0,Suburb,1944,0.0,Medium,8.57880712861305,4.828458758257347,613067.0839053504
1641.5888396985974,3.0,2.0,Suburb,1931,0.0,Medium,5.240001486229923,2.8720293561756995,488488.090315092
1066.73169146347,1.0,3.0,Suburb,1917,1.0,Medium,4.599836680782479,5.491217121230309,408622.71293166553
1958.6596570786503,3.0,3.0,Industrial,1912,1.0,Medium,5.045888176026916,5.371212325715197,576879.0593819731
1939.1262458083581,1.0,,Industrial,1903,0.0,High,6.786101970274715,5.0345265153093255,514169.6141583575
2756.7248716210656,5.0,2.0,Commercial,1922,0.0,Low,5.90521869928954,5.314465531377983,748400.023490474
2315.4058422773887,4.0,2.0,Commercial,1961,0.0,Medium,5.478456401144997,8.931384593108575,643745.1659367852
1487.9065878353977,2.0,2.0,Commercial,1953,0.0,Medium,7.764660160608762,2.6163044595624316,433984.23838730453
2927.046283167094,5.0,3.0,Industrial,1973,1.0,Low,7.261877585123702,3.0856097558886395,782497.3841541533
2610.5168477626767,,3.0,Commercial,1954,,Low,3.0801726299208942,1.5962373109674717,743318.7008608982
2291.048851734308,1.0,1.0,Downtown,1968,1.0,Medium,6.774791663845777,5.1851221080281595,498078.4392314084
1886.7579505750841,1.0,3.0,Rural,2013,0.0,Low,7.303241213628329,1.1280391935703484,568534.6712114032
1520.2803816382602,1.0,3.0,Suburb,1939,1.0,Low,5.556519397258084,5.448341532335823,476501.0312991187
1813.8966119644735,2.0,2.0,Suburb,1913,1.0,High,6.198066834567429,4.887635385246672,509027.2077114426
2544.374309852093,3.0,1.0,Downtown,1997,0.0,Medium,4.38512383781965,3.8522789238305237,674558.0234281153
2942.2931529673046,4.0,1.0,Commercial,1927,0.0,Low,2.5911595349479324,5.943782997340269,737016.5757827926
2771.6217641360945,2.0,1.0,Industrial,1971,0.0,Medium,8.77455712441137,5.593189087348194,602995.2893598193
1755.575289106863,1.0,2.0,Commercial,1979,0.0,Medium,2.321076042164467,8.21019445744162,504756.493681826
1440.1912833554943,2.0,1.0,Commercial,1994,0.0,High,8.36251751956635,6.226099541931126,400261.6512868755
2070.443123455602,,,Suburb,1970,0.0,Medium,4.869501887997676,4.873730541018817,579748.6088999909
1115.780317218574,1.0,2.0,Suburb,1966,1.0,High,7.494879257401419,0.4373828278209819,338704.56333348417
2161.5838570923906,4.0,1.0,Industrial,1928,0.0,Low,5.045831976876261,6.8592743660437,554974.1429135636
1926.1987068506658,1.0,3.0,Suburb,1999,0.0,Medium,6.874821559080334,6.875352070479355,530449.6235540877
1766.9817490658788,4.0,3.0,Commercial,1960,1.0,Low,5.897708907816622,7.647274554073878,564449.0240390392
1202.6484663666024,4.0,3.0,Downtown,2002,1.0,Low,3.661246783567468,0.42450508375463425,547037.9773946526
2256.800053284858,3.0,3.0,Industrial,1967,1.0,Medium,5.268239176227292,5.410167504735161,643122.5563258092
1733.6495801690444,3.0,3.0,Downtown,1908,1.0,Low,4.714139183220157,6.317082132414914,536792.274796803
1415.041582144856,2.0,3.0,Commercial,2018,1.0,Medium,6.285960914669982,7.403125240306663,521691.79428960546
563.8688933591754,2.0,3.0,Industrial,1916,0.0,High,5.283082441680458,6.2037956912461585,354821.4414560474
1986.242547474682,,3.0,Downtown,1948,,Medium,5.572313767799092,5.1211315137783995,612315.2321200966
2886.125798334872,1.0,3.0,Industrial,1962,1.0,Low,2.9482569568020978,2.9632914248798303,747519.005849887
