date,temp,humidity,wind_speed,pressure
04/07/2014,31.38888889,69,4.333333333,998.7777778
05/07/2014,34.70588235,52.05882353,9.202941176,1000.705882
06/07/2014,30.625,61.125,3.7125,1000.5
07/07/2014,34,48.75,5.5625,998.25
08/07/2014,35,39.5,9.725,996.875
09/07/2014,36,37.125,13.65,996.5
10/07/2014,36.125,38.75,11.3375,996.875
11/07/2014,36.625,38.625,8.7875,996.125
12/07/2014,35.875,51.375,5.3375,996
13/07/2014,31.625,69.75,6.025,998
14/07/2014,32.375,67.875,6.725,997.125
15/07/2014,33.125,62.625,8.825,996
16/07/2014,32.625,63,10.45,997.25
17/07/2014,30.75,74.25,6.725,996.125
18/07/2014,27.25,83.875,2.55,994.875
19/07/2014,29.875,71,6.25,995.125
20/07/2014,30.875,68.875,6.2625,996.75
21/07/2014,32.125,65.5,4.65,996
22/07/2014,31.625,69.75,7.175,997
23/07/2014,30.625,72.875,8.1125,997.75
24/07/2014,30.5,63.625,12.0375,998.7142857
25/07/2014,30.75,63.25,9.9625,1000.75
26/07/2014,32.5,61.5,7.175,1001.875
27/07/2014,31.71428571,65.42857143,6.25,1001.875
28/07/2014,30,75.75,18.05,999.375
29/07/2014,30.25,69.875,5.7875,999.25
30/07/2014,31.875,65.75,4.175,999.5714286
31/07/2014,32.5,65.75,7.425,999.625
01/08/2014,33.25,59.5,6.5,998
02/08/2014,30.125,77.75,0.925,997.125
03/08/2014,31.5,66.25,5.7875,995.375
04/08/2014,30.5,69.75,5.1,996.125
05/08/2014,29.75,77.5,1.85,997.5
06/08/2014,32.125,65,5.5625,996.875
07/08/2014,31.125,65.375,6.95,997
08/08/2014,31,67.875,6.0125,998.375
09/08/2014,29.23529412,80.47058824,6.652941176,1001.647059
10/08/2014,28.5,89.90625,5.225,1002.15625
11/08/2014,31.125,72.125,3.0125,999.875
12/08/2014,32.125,57.5,8.3375,998.75
13/08/2014,32.125,57.71428571,20.825,998.25
14/08/2014,30.375,57.5,18.5125,997.375
15/08/2014,31.125,54.875,14.5875,998.875
16/08/2014,30.42857143,59.85714286,8.35,1002.5
17/08/2014,31.375,53.875,7.1875,1003.25
18/08/2014,31.875,56.625,5.5625,1005.375
19/08/2014,33,52.42857143,6.885714286,1004.857143
20/08/2014,33.25,47.125,8.7875,1002.375
21/08/2014,32.5,43,10.8875,1001.25
22/08/2014,33,47.125,8.5625,1002.857143
23/08/2014,33.125,45.75,9.2625,1003.25
24/08/2014,33.125,46.25,11.35,1002.875
25/08/2014,33.875,46.625,7.875,1002.375
26/08/2014,34.125,40.25,9.9625,1001.375
27/08/2014,33.85714286,44.71428571,8.1125,1001.125
28/08/2014,29.625,67.75,6.725,1003.75
29/08/2014,30.375,69.25,3.7,1003.5
30/08/2014,28.625,78.125,4.1625,1002.625
31/08/2014,27.625,86.125,4.4125,1001.25
01/09/2014,29.42857143,65.85714286,15.5125,1001.125
02/09/2014,29.25,71,10.425,1001.875
03/09/2014,28.625,77.875,15.0375,1001.428571
04/09/2014,27.875,80.75,9.275,1000.375
05/09/2014,26.5,85.75,8.3375,1000.142857
06/09/2014,28.5,76.875,2.0875,1002.375
07/09/2014,31,67.625,1.4,1003.25
08/09/2014,31.25,66.375,3.475,1003.125
09/09/2014,31,70.125,1.85,1002.375
10/09/2014,28.75,77.5,4.875,1003.25
11/09/2014,26.57142857,85.71428571,17.825,1005.571429
12/09/2014,28.5,73,1.625,1005.125
13/09/2014,29.375,68.25,4.1625,1004
14/09/2014,29.125,65.5,6.7125,1004.25
15/09/2014,29.625,63.125,6.7125,1004.25
16/09/2014,30.625,65.125,6.25,1002.25
17/09/2014,30.625,61.875,7.4,1002.125
18/09/2014,30.5,62.375,6.7125,1003.875
19/09/2014,31,56.625,4.175,1003.5
20/09/2014,31.125,55.75,4.4,1002.875
21/09/2014,30.5,54.875,5.5625,1003.625
22/09/2014,30.625,50,13.4375,1004.5
23/09/2014,31,47,30.68571429,1004.285714
24/09/2014,29.625,53,8.1,1006.25
25/09/2014,30,52.5,9.725,1007.75
26/09/2014,30,52.5,5.7875,1008.125
27/09/2014,30.5,46.875,8.8,1009.25
28/09/2014,30.25,48.875,7.175,1009.625
29/09/2014,30.5,48.75,7.4125,1009.125
30/09/2014,30.625,50.125,6.7125,1009.625
01/10/2014,30.42857143,52.85714286,3.171428571,1010.428571
02/10/2014,30.375,53.375,2.7875,1009.125
03/10/2014,30.5,52.625,1.85,1008
04/10/2014,31,53.5,0,1008.5
05/10/2014,30.625,56.125,0,1010.375
06/10/2014,30.625,56.75,0,1010.125
07/10/2014,31,59.375,1.1625,1008.375
08/10/2014,28.75,52.75,3.7125,1009.875
09/10/2014,27.625,49.875,3.2375,1010.125
10/10/2014,27.125,57.375,3.2375,1008.75
11/10/2014,25.71428571,57.14285714,6.9375,1008.25
12/10/2014,26,58.625,0.4625,1008.375
13/10/2014,27.625,59.75,8.8,1009.875
14/10/2014,24.5,67.625,5.325,1010.875
15/10/2014,24.5,68,3.2625,1013.375
16/10/2014,23,58.875,4.8625,1014
17/10/2014,25,47.66666667,25.0125,1013.625
18/10/2014,24,56.14285714,21.3,1012.875
19/10/2014,23.75,57.75,4.1625,1012.625
20/10/2014,24.75,55.625,4.4,1013.125
21/10/2014,25.625,56.125,2.0875,1014.625
22/10/2014,25.75,64.875,0.4625,1014.5
23/10/2014,25.25,66,0.925,1012.75
24/10/2014,25.5,67.5,1.85,1011.75
25/10/2014,25.25,67.125,0.925,1012.375
26/10/2014,25.125,65.5,2.0875,1014.875
27/10/2014,24.875,62.875,1.8625,1013.75
28/10/2014,25.125,64.75,2.5625,1012
29/10/2014,24.75,65.75,1.625,1012.125
30/10/2014,23.875,61.375,1.85,1014.5
31/10/2014,23.375,58.25,3.7125,1013.625
01/11/2014,22.5,50.875,5.325,1014.125
02/11/2014,22.875,49.125,7.1875,1014.5
03/11/2014,23.375,52.75,4.1625,1013.5
04/11/2014,23.625,56.625,3.9375,1012.125
05/11/2014,22.75,56.25,4.625,1012.375
06/11/2014,23,56.25,6.25,1011.625
07/11/2014,24,66.125,2.3125,1012.875
08/11/2014,23.875,66.25,1.625,1014.625
09/11/2014,24.125,56.375,4.1625,1015.125
10/11/2014,21.375,52.125,3.475,1014
11/11/2014,19.25,55.125,2.325,1014.75
12/11/2014,19.625,52,2.3125,1015.875
13/11/2014,18.5,50.5,3.2375,1016.5
14/11/2014,18.375,43,7.4125,1016.375
15/11/2014,18.625,44.75,2.775,1014.875
16/11/2014,18.25,47.625,2.55,1015.375
17/11/2014,17.75,51.75,2.775,1016.125
18/11/2014,17.625,53,2.0875,1017.875
19/11/2014,17.5,58.125,1.1625,1016.5
20/11/2014,20.375,54.625,3.025,1013.375
21/11/2014,18.25,62.125,3.2375,1012.75
22/11/2014,19.875,58.875,1.625,1011.375
23/11/2014,17.125,57.375,1.3875,1014.625
24/11/2014,16.875,52.25,4.175,1016
25/11/2014,16.5,51.5,2.55,1014.875
26/11/2014,19.625,51,5.55,1009.875
27/11/2014,18.125,63.875,0,1011.75
28/11/2014,19.375,67.375,0,1012.5
29/11/2014,20.25,67.625,0,1012.375
30/11/2014,19.75,54.75,2.55,1014
01/12/2014,20,42.625,8.8,1013.75
02/12/2014,21.375,47.625,7.875,1012.75
03/12/2014,25,66.57142857,11.37142857,1007
04/12/2014,21.25,68.875,4.8625,1010.375
05/12/2014,17.75,59.875,2.55,1017.125
06/12/2014,18.25,48.875,4.8625,1016.375
07/12/2014,17.25,48.375,4.8625,1014.75
08/12/2014,17,49.875,2.775,1015
09/12/2014,15.28571429,67.57142857,0,1016.857143
10/12/2014,21.5,65.5,4.8625,1010.5
11/12/2014,19.625,70.5,3.25,1011.625
12/12/2014,17.5,65.625,0.4625,1014.375
13/12/2014,16,71.875,8.8,1016.125
14/12/2014,16.875,86.625,3.95,1014.5
15/12/2014,16.625,75.75,2.325,1016.125
16/12/2014,17.75,72.375,7.425,1017.375
17/12/2014,12.875,72.125,6.4875,1020.25
18/12/2014,11.75,79.75,3.0125,1021.375
19/12/2014,11.75,81.75,0.4625,1022.125
20/12/2014,11.25,77,5.8,1018.75
21/12/2014,9.5,79.125,0.925,1018
22/12/2014,9.375,85,1.3875,1017.125
23/12/2014,9.625,78.625,1.625,1017.875
24/12/2014,9.875,83,3.475,1021.25
25/12/2014,9.25,81.125,8.1,1020.125
26/12/2014,10.75,77,7.6375,1017.75
27/12/2014,10.375,69,2.775,1018.625
28/12/2014,9,86,0.7,1019.75
29/12/2014,11.125,72.625,1.3875,1017.25
30/12/2014,11.625,70.625,2.55,1014.625
31/12/2014,12.375,67.125,2.7875,1016.875
01/01/2015,14.75,72,0.925,1017.5
02/01/2015,14.875,96.625,3.0125,1017.875
03/01/2015,15.125,92,0.925,1017.375
04/01/2015,14.125,78.75,9.5125,1019.625
05/01/2015,14,69.375,15.05,1016
06/01/2015,12,79.875,4.4,1015.5
07/01/2015,9.625,86,3.9375,1016.625
08/01/2015,10,87.875,3.4875,1019.125
09/01/2015,10.625,80.625,1.625,1020.125
10/01/2015,11.125,73.125,4.4125,1018.875
11/01/2015,11,80.75,4.8625,1019.125
12/01/2015,10.625,79.5,0.925,1019.5
13/01/2015,12.25,77.875,4.875,1017.125
14/01/2015,12,82.25,5.1,1017.5
15/01/2015,12.375,79.125,0.925,1019.375
16/01/2015,13,78.125,4.6375,1019.25
17/01/2015,13.5,76.625,1.8625,1019.25
18/01/2015,13,73.875,2.55,1018.75
19/01/2015,13.75,78,1.85,1018.875
20/01/2015,13.375,74.375,7.1875,1020
21/01/2015,13.25,73.375,3.7,1021
22/01/2015,12.625,94.125,3.2375,1020.625
23/01/2015,14.625,85,1.1625,1020
24/01/2015,12.375,86.25,9.7375,1020.75
25/01/2015,13.25,77.75,4.1625,1020.375
26/01/2015,13.75,88.125,0.925,1019.875
27/01/2015,13.25,74.25,5.3375,1019.333333
28/01/2015,11.71428571,67,27.775,1018.25
29/01/2015,11.5,67.5,3.9375,1019.75
30/01/2015,12.75,56.125,12.0375,1020.375
31/01/2015,13.75,57.625,9.025,1017.875
01/02/2015,15,65.25,5.1,1017.75
02/02/2015,17.375,63.875,11.8125,1017.5
03/02/2015,16.75,71.25,7.175,1020.5
04/02/2015,14.625,81.125,9.25,1022
05/02/2015,14.625,62.875,7.4,1019.25
06/02/2015,15.125,62.625,3.0125,1019
07/02/2015,15.875,67.625,1.85,1017
08/02/2015,16.625,63.875,4.4125,1017.375
09/02/2015,16.875,63.5,5.55,1019.75
10/02/2015,15.75,64,4.625,1019.75
11/02/2015,16,66.625,1.85,1017.125
12/02/2015,15.5,69.625,6.025,1016.125
13/02/2015,17.25,59,6.725,1012.625
14/02/2015,19.375,63.125,4.1625,1009.625
15/02/2015,18.875,70.125,1.3875,1012.625
16/02/2015,20.625,71.25,10.425,1013.625
17/02/2015,21.14285714,72.57142857,5.028571429,1011.857143
18/02/2015,21.25,72.875,5.1,1011.75
19/02/2015,22.75,73.5,7.65,1012
20/02/2015,22.75,67.125,7.1875,1013.875
21/02/2015,21.875,63.5,11.3375,1014.125
22/02/2015,22.14285714,58.85714286,14.8125,1013.375
23/02/2015,21.5,74.375,3.025,1014.25
24/02/2015,22.875,72.375,6.0375,1010.625
25/02/2015,23.125,58.625,6.5,1008.5
26/02/2015,20,34.375,6.7125,1009.875
27/02/2015,19.25,43.125,5.8,1013
28/02/2015,21.25,45.5,6.95,1013
01/03/2015,17.375,92.75,14.8125,1011.125
02/03/2015,17.5,89.875,6.725,1012.5
03/03/2015,16.25,82.5,5.5625,1013.75
04/03/2015,16.75,69.25,6.7125,1014
05/03/2015,18.75,64,3.7,1015.75
06/03/2015,20,62.375,5.0875,1016.375
07/03/2015,18.375,80.375,4.175,1013.714286
08/03/2015,19.5,74.125,7.8875,1015.375
09/03/2015,18.125,54.25,12.2625,1021
10/03/2015,17.75,68.5,8.5625,1019.125
11/03/2015,18.25,69.875,6.025,1018.125
12/03/2015,20.5,63.375,5.325,1017
13/03/2015,21.375,65.25,4.175,1014.75
14/03/2015,21.5,64.625,7.875,1015.125
15/03/2015,17.625,89.125,11.575,1015.5
16/03/2015,19.85714286,81.85714286,8.5625,1017.375
17/03/2015,20.875,70.375,13.2,1015.875
18/03/2015,20.25,69.625,12.2625,1013.5
19/03/2015,21.125,66,5.3375,1014.875
20/03/2015,22.5,65.75,9.025,1014.875
21/03/2015,24.875,60.5,5.7875,1014.875
22/03/2015,25.125,64,10.2,1012
23/03/2015,24.75,65.75,7.6375,1010
24/03/2015,25.75,65.5,1.3875,1010.25
25/03/2015,26.625,65.625,2.55,1011.857143
26/03/2015,28.5,54.375,9.2625,1013
27/03/2015,27.375,51.375,7.65,1012
28/03/2015,27,53.625,3.7125,1009.625
29/03/2015,25,52.75,13.1875,1008.625
30/03/2015,23.5,66.25,14.8125,1010.375
31/03/2015,25.25,64.875,3.7,1010.142857
01/04/2015,26.42857143,59.71428571,6.7125,1007.5
02/04/2015,28.71428571,45.28571429,10.175,1004.625
03/04/2015,24.5,71.125,6.9625,1004.75
04/04/2015,21,77.5,1.3875,1005.25
05/04/2015,23.57142857,67.71428571,17.6,1007.75
06/04/2015,25,60.125,2.775,1007.75
07/04/2015,23.75,62.125,9.7375,1010.25
08/04/2015,25.625,50.375,6.7125,1012
09/04/2015,26,52.875,9.0375,1010.5
10/04/2015,27.125,52.25,6.25,1008.5
11/04/2015,28.25,44.875,8.1,1008.375
12/04/2015,24.375,63,5.325,1012.375
13/04/2015,24.75,70.875,6.95,1013.75
14/04/2015,26.25,62.75,3.0125,1012.75
15/04/2015,27.625,59.25,5.7875,1012.875
16/04/2015,25.25,58.25,8.1125,1013.875
17/04/2015,28.125,48.75,8.3375,1007.125
18/04/2015,30.125,44.5,5.5625,1002.375
19/04/2015,32.125,41,4.175,1003.875
20/04/2015,32.875,37.875,7.1875,1005.75
21/04/2015,31.75,28.5,11.1125,1005.625
22/04/2015,30.75,30.25,11.35,1003.125
23/04/2015,30.75,33,8.1,1004
24/04/2015,31.125,39.5,2.55,1004.375
25/04/2015,30.5,43.125,12.975,1005.875
26/04/2015,28.75,51.125,15.7375,1008
27/04/2015,30.125,53,17.5875,1006.75
28/04/2015,31,48.25,12.5125,1004.5
29/04/2015,31.25,47.25,9.025,1005
30/04/2015,32.625,44.75,15.05,1004
01/05/2015,31.25,43.5,5.3375,1005.875
02/05/2015,30.125,40.25,4.4,1006.25
03/05/2015,31,39.25,3.0125,1006.625
04/05/2015,30.875,39.25,3.9375,1006.625
05/05/2015,32.125,31.125,7.65,1003.875
06/05/2015,34.125,22,11.3625,1001.875
07/05/2015,35.42857143,13.42857143,15.34285714,1003.571429
08/05/2015,34.125,22.375,12.275,1003.25
09/05/2015,35.125,27,8.3375,1001.625
10/05/2015,35.125,25,6.9625,1001.375
11/05/2015,34,32.625,10.8875,1003.625
12/05/2015,33.125,46,6.0375,1004.875
13/05/2015,27.75,61,6.7125,1006.125
14/05/2015,29.625,49.625,4.4125,1007.25
15/05/2015,28.5,52.125,7.175,1006.5
16/05/2015,30,51.625,4.1625,1003.25
17/05/2015,33.25,40.375,8.35,1001.125
18/05/2015,35.375,35.75,5.5625,1000
19/05/2015,31.5,44,14.8125,1002.125
20/05/2015,33.125,31.625,14.6,1002
21/05/2015,35.625,24.625,11.3375,1000.375
22/05/2015,36.25,19.5,12.5125,998.125
23/05/2015,37.375,21.75,12.725,996.125
24/05/2015,36,29.25,5.1,997.375
25/05/2015,37.75,22.25,10.875,996.875
26/05/2015,35.25,26.625,17.125,1001.5
27/05/2015,33.75,20.5,6.7125,1001.25
28/05/2015,34.75,29.5,8.3375,1000.625
29/05/2015,35.125,27.25,8.125,1001.625
30/05/2015,32.25,38.75,12.2625,1003.875
31/05/2015,34.25,25,14.5875,1001.75
01/06/2015,29.375,41.75,12.5125,1003.25
02/06/2015,31.625,39.25,8.575,1003.5
03/06/2015,28.625,50.5,6.725,1004.625
04/06/2015,31.875,48.375,4.8625,1004
05/06/2015,32.625,39.875,6.0125,1003.5
06/06/2015,33.375,39.75,7.8625,1001.375
07/06/2015,35,36.25,7.175,999.25
08/06/2015,36.5,33,6.25,998.875
09/06/2015,37.625,23.875,18.75,998.875
10/06/2015,36.625,32.28571429,18.05,999.625
11/06/2015,35.625,34.75,18.2875,1000
12/06/2015,35.875,34.625,12.7375,998.5
13/06/2015,31.125,48.125,10.1875,998.8571429
14/06/2015,27,77.625,3.95,1000.285714
15/06/2015,31,60.75,3.0125,999.5714286
16/06/2015,32.375,52.125,2.7875,999.1428571
17/06/2015,33.875,49.75,3.25,998
18/06/2015,35.125,45.125,3.0125,997.625
19/06/2015,35.875,46.75,8.575,996.25
20/06/2015,33.125,48.5,12.975,997.875
21/06/2015,30.375,63.625,8.1125,998.125
22/06/2015,32.125,59.5,4.4,995.625
23/06/2015,31.5,61.625,6.0125,995
24/06/2015,37.25,63.875,6.5,995.375
25/06/2015,26.625,82.75,6.2625,994.75
26/06/2015,31.125,54.25,11.5625,995.25
27/06/2015,32.625,48.25,14.1125,997.125
28/06/2015,34.25,47.5,9.0375,1000.285714
29/06/2015,31.125,56.625,11.5625,1003.625
30/06/2015,30.875,58.625,9.9625,1002.625
01/07/2015,32,53.25,4.175,1001.875
02/07/2015,33.75,45.875,6.95,1001.125
03/07/2015,33,49,14.35,999.625
04/07/2015,34.125,51.5,16.9,997.5
05/07/2015,35.71428571,47.28571429,14.01428571,995.4285714
06/07/2015,27.875,83.25,9.275,997.875
07/07/2015,28.125,86.125,1.85,998.125
08/07/2015,31.25,72,2.775,998.625
09/07/2015,29.625,77.25,2.55,998.625
10/07/2015,26.625,92.125,6.025,998.75
11/07/2015,25.5,98,3.2375,999.3333333
12/07/2015,25.5,94.75,7.425,998.625
13/07/2015,29.875,73.125,4.8625,1000.625
14/07/2015,30.875,67.875,10.875,997.8571429
15/07/2015,33.375,52.875,17.1375,993.75
16/07/2015,31.75,61.375,13.4375,994.75
17/07/2015,30.75,75.625,4.4,997.25
18/07/2015,29.5,78.875,4.175,998
19/07/2015,30.125,70,0.7,997.625
20/07/2015,29.125,78,4.8625,999.125
21/07/2015,31.375,69.25,8.125,1000
22/07/2015,32.25,64.125,7.875,1001.125
23/07/2015,32.125,64.875,8.575,1001.75
24/07/2015,32,64.75,6.7125,1001
25/07/2015,30.85714286,71,19.9125,998.5714286
26/07/2015,30,71.625,16.8875,998.875
27/07/2015,29.625,69,11.3375,1000.285714
28/07/2015,29.5,61,11.5875,1000.125
29/07/2015,28.5,68.125,10.875,998
30/07/2015,29,67.75,9.9625,998.875
31/07/2015,29,71,4.175,999.75
01/08/2015,28.25,71.75,0.925,1002.75
02/08/2015,29.625,69.5,2.55,1003.625
03/08/2015,31.5,58.625,5.325,1001.875
04/08/2015,29.42857143,77.78571429,4.771428571,1000.071429
05/08/2015,29.59375,79.65625,8.221875,1000.28125
06/08/2015,29.5,79.125,3.025,998
07/08/2015,29.25,83,2.3125,1000
08/08/2015,28.875,84.875,1.625,1002
09/08/2015,27.375,90.125,3.0125,1000.25
10/08/2015,30.375,77,0,1000
11/08/2015,28.375,86.625,0.4625,1003
12/08/2015,30.75,74.25,0,1003.125
13/08/2015,32,69.5,0.4625,1001.875
14/08/2015,30.875,72.625,3.475,1002
15/08/2015,28.5,85.5,0,1002.75
16/08/2015,28.625,82.625,1.85,1002.875
17/08/2015,30.75,72.625,0.7,1001.375
18/08/2015,29.125,72.875,4.875,1002.571429
19/08/2015,31.25,61.25,33.325,1002.375
20/08/2015,30.75,58.625,14.6,1001.375
21/08/2015,29.375,72,8.575,1002
22/08/2015,30.25,65.375,5.8,1000.875
23/08/2015,29.875,69.375,5.5625,1000.857143
24/08/2015,30.75,65.625,7.1875,1001.75
25/08/2015,32,57.28571429,10.07142857,1001
26/08/2015,32,61,4.8625,1001.125
27/08/2015,32.5,61,5.325,1002
28/08/2015,32,63.5,2.3125,1002.25
29/08/2015,32.25,58,5.8125,1001.375
30/08/2015,32.625,56.5,9.275,1001.375
31/08/2015,31.85714286,54.42857143,13.48571429,1001.833333
01/09/2015,32.125,47.625,15.275,1000.857143
02/09/2015,31.875,45.625,12.7375,1001.75
03/09/2015,31.625,49.125,10.1875,1005.5
04/09/2015,32,42.625,11.35,1007.875
05/09/2015,30.875,47.25,7.6375,1007.125
06/09/2015,31.25,41.8,7.6375,1006.25
07/09/2015,31.5,46.375,9.4875,1005.75
08/09/2015,31.625,47,11.8125,1005.5
09/09/2015,31,47.875,10.1875,1005.625
10/09/2015,31.25,46.5,8.575,1006.75
11/09/2015,30.75,49.75,6.0125,1006.25
12/09/2015,32.14285714,54.42857143,3.171428571,1006
13/09/2015,32.125,55.25,1.3875,1005.875
14/09/2015,31.875,54.375,2.55,1003.625
15/09/2015,33,55,0.4625,1003.25
16/09/2015,32.375,55,1.4,1003.625
17/09/2015,31.375,58.375,1.1625,1004.375
18/09/2015,31,67.625,7.4125,1005.125
19/09/2015,30.625,74.25,2.0875,1003.625
20/09/2015,29.14285714,69.14285714,5.557142857,1002.857143
21/09/2015,30.125,64.5,5.8,1002.5
22/09/2015,30.25,64.375,10.1875,1002.5
23/09/2015,28.625,61.25,13.675,1006.375
24/09/2015,28.25,52.375,11.575,1004.625
25/09/2015,28.5,49.375,8.575,1003.75
26/09/2015,29.25,53.5,6.25,1005.25
27/09/2015,28.71428571,58.14285714,2.914285714,1007
28/09/2015,28.25,58.5,3.9375,1009
29/09/2015,29,54.57142857,9.528571429,1010.571429
30/09/2015,29,46.875,8.3375,1011.375
01/10/2015,28.125,51.25,5.575,1012
02/10/2015,28.28571429,53.71428571,14.5875,1010.75
03/10/2015,30,52.33333333,18.78571429,1008.714286
04/10/2015,29,54.375,3.025,1008.125
05/10/2015,28.875,59.375,1.3875,1009.25
06/10/2015,28.375,61.125,4.6375,1009
07/10/2015,28.625,65.75,6.475,1009.125
08/10/2015,28.375,65.125,4.4125,1007.5
09/10/2015,28.5,59.75,6.025,1004.25
10/10/2015,28.5,54.625,6.7125,1005
11/10/2015,28.57142857,51.57142857,6.885714286,1008.714286
12/10/2015,29.25,54.125,3.25,1010
13/10/2015,29.5,62.875,3.725,1011
14/10/2015,28.125,63.625,4.875,1013.25
15/10/2015,27.5,66,0.4625,1013.5
16/10/2015,27.875,62.625,0.925,1013.5
17/10/2015,28,63.75,3.7125,1012.25
18/10/2015,26.85714286,71.71428571,11.1125,1013.125
19/10/2015,28.14285714,66.28571429,3.457142857,1011.714286
20/10/2015,27.71428571,64.85714286,2.914285714,1009.857143
21/10/2015,26.5,62.125,2.0875,1011.875
22/10/2015,24.75,56,4.4,1012.25
23/10/2015,24,51.625,4.8625,1011.875
24/10/2015,24.875,53.25,1.4,1011.625
25/10/2015,26.375,47.125,5.575,1012.75
26/10/2015,25.625,52.125,5.575,1014.875
27/10/2015,24.75,54.25,3.475,1013.875
28/10/2015,20.875,57.25,7.875,1015.875
29/10/2015,22.125,63.5,1.85,1016.875
30/10/2015,22.375,67.25,1.625,1016.375
31/10/2015,22.375,69.375,1.1625,1016.125
01/11/2015,22.875,70.5,0.925,1016.25
02/11/2015,23.375,71.375,0.4625,1015.875
03/11/2015,24,67.875,0.475,1014.25
04/11/2015,23.75,69,0.925,1012.25
05/11/2015,22.125,75.25,5.1,1012.375
06/11/2015,22.875,74.375,2.325,1012.75
07/11/2015,21.875,74.875,1.1625,1014.625
08/11/2015,21.875,70.25,1.8625,1015.875
09/11/2015,21.75,73.625,0.7,1015
10/11/2015,22.75,72.625,0.7,1013.5
11/11/2015,21.875,59.5,4.6375,1014.375
12/11/2015,21.875,60.5,5.7875,1015.375
13/11/2015,22.375,59.375,5.325,1014.875
14/11/2015,22.375,59.625,3.475,1012
15/11/2015,22.5,62,0,1012
16/11/2015,21.875,50.375,2.7875,1012.625
17/11/2015,19.875,48.375,5.1,1013.5
18/11/2015,18.5,57.625,4.4,1016.375
19/11/2015,18.5,64.75,0.925,1017.5
20/11/2015,18.5,66,0.4625,1016.125
21/11/2015,18.75,67.625,1.3875,1015.5
22/11/2015,18.625,64.875,0.4625,1015.125
23/11/2015,17,73.5,0,1015.875
24/11/2015,18.5,63,1.625,1016
25/11/2015,19.375,56.375,5.7875,1014.75
26/11/2015,20,59.5,0.925,1012.75
27/11/2015,18.5,66.25,2.55,1011.25
28/11/2015,18.75,82.125,1.1625,1015.375
29/11/2015,18.125,81.25,1.1625,1018
30/11/2015,19.5,82.375,0.925,1016.75
01/12/2015,19.25,78.75,1.625,1014.75
02/12/2015,18.125,72.125,2.0875,1016.125
03/12/2015,17.625,70.25,7.1875,1016
04/12/2015,17.625,67.5,4.6375,1015
05/12/2015,17.5,72.375,0.925,1015.875
06/12/2015,17.125,75.875,1.4,1016.5
07/12/2015,17.625,76.875,2.3125,1017.25
08/12/2015,18.42857143,71.28571429,1.057142857,1015.714286
09/12/2015,18.375,78.125,3.475,1015.25
10/12/2015,19,77.25,2.0875,1011.75
11/12/2015,17.25,77.875,5.1,1011.375
12/12/2015,13.25,91,4.4,1014.25
13/12/2015,12.875,67,3.475,1016.5
14/12/2015,13.25,63.625,7.4,1017
15/12/2015,13.125,63.875,5.325,1016.5
16/12/2015,13,65.5,1.1625,1016.375
17/12/2015,12.25,73.625,0.925,1016.875
18/12/2015,12.875,71.25,4.4,1018.625
19/12/2015,12.375,71.875,3.4875,1019
20/12/2015,11.75,70.25,1.1625,1018.5
21/12/2015,12.625,74.75,1.3875,1018.875
22/12/2015,12,79.875,0.7,1020.875
23/12/2015,12.5,81.375,3.4875,1020.625
24/12/2015,11.25,68.625,6.025,1021.25
25/12/2015,11.5,66.125,5.5625,1022
26/12/2015,12.75,64.5,6.4875,1021.125
27/12/2015,15.375,63.25,7.8875,1020.625
28/12/2015,17.125,58.125,10.8875,1020.875
29/12/2015,16.375,65,7.4125,1018.125
30/12/2015,15.5,71.75,2.1,1017.5
31/12/2015,15,71.375,2.0875,1020.5
01/01/2016,14.71428571,72.28571429,1.057142857,1021.142857
02/01/2016,14,75.875,2.0875,1021
03/01/2016,14.375,74.75,5.1125,1018.5
04/01/2016,15.75,77.125,0,1017.625
05/01/2016,15.83333333,88.83333333,0.616666667,1017
06/01/2016,17.375,81.625,2.3125,1016.5
07/01/2016,17.125,87,0,1018.125
08/01/2016,15.5,83.25,7.8875,1017.25
09/01/2016,15.85714286,65.14285714,8.471428571,1015.428571
10/01/2016,15.625,74.375,2.775,1017.5
11/01/2016,15.75,74.875,1.625,1017.5
12/01/2016,18,69.6875,6.03125,1014.9375
13/01/2016,18.26666667,75.8,5.08,1014.333333
14/01/2016,15.5625,80.4375,4.3,1016.125
15/01/2016,13,84.1875,10.775,1017
16/01/2016,13.6,80.06666667,11.24,1014.6
17/01/2016,14,77.66666667,2.106666667,1016.2
18/01/2016,13.26666667,80.46666667,1.48,1014.733333
19/01/2016,12.35714286,88.57142857,4.65,1015.285714
20/01/2016,12.06666667,84.2,6.193333333,1018.666667
21/01/2016,12.1875,73.1875,7.8875,1020.1875
22/01/2016,11.73333333,83.4,3.586666667,1019.466667
23/01/2016,14.4375,75.875,3.25,1019.8125
24/01/2016,11.1875,86.25,6.625,1019.0625
25/01/2016,11.66666667,75.4,4.58,1017.2
26/01/2016,14.5625,79.6875,2.55,1015.375
27/01/2016,17.58333333,69.16666667,4.025,1014.166667
28/01/2016,16.85714286,69.35714286,5.028571429,1015.071429
29/01/2016,19.5625,70.625,2.54375,1017.375
30/01/2016,20.14285714,78.5,1.2,1014.5
31/01/2016,17.375,78.25,7.7625,1016
01/02/2016,15.84615385,65.76923077,7.269230769,1017.153846
02/02/2016,15.26666667,55.86666667,8.893333333,1018.2
03/02/2016,13.125,66.5,7.622222222,1018
04/02/2016,16.36363636,53,6.941666667,1017.333333
